Time,Temperature_Room_Sensor,Temperature_Exterior_Sensor,Lighting_Room_Sensor,state_window,state_bed,real_action
08:57,19,16,58,1.49,2.76,4
19:55,17,16,48,1.0,1.06,5
14:30,29,16,66,0.59,1.41,5
11:26,18,16,31,0.56,0.59,6
19:21,19,16,20,0.54,2.38,7
08:14,20,21,92,0.06,2.0,0
18:16,19,17,37,1.85,0.38,1
18:50,20,17,54,0.76,0.76,2
11:30,20,15,84,0.45,2.09,3
09:03,19,15,41,1.6,2.48,4
08:41,16,16,41,1.59,2.72,5
08:53,21,16,47,0.69,1.99,5
21:17,19,17,30,1.78,2.16,6
16:24,19,15,26,0.57,2.8,7
11:52,19,23,90,0.71,0.49,0
18:48,20,15,30,1.39,0.32,1
18:04,19,16,57,1.82,0.57,2
11:06,18,16,46,1.29,0.92,3
13:23,19,15,55,0.74,2.9,4
20:23,15,16,57,1.66,0.33,5
12:49,21,16,49,1.55,1.94,5
20:52,19,16,32,1.76,0.73,6
18:49,20,17,27,0.97,0.02,7
13:19,20,25,96,0.96,1.58,0
17:15,20,15,40,1.16,1.57,1
16:06,20,15,39,0.33,1.84,7
12:07,20,25,92,0.57,0.68,0
17:42,18,16,37,1.46,0.78,1
17:37,19,15,62,1.43,0.57,2
11:28,18,17,75,0.2,0.48,3
11:44,19,15,75,0.21,2.37,4
12:11,15,17,42,0.93,1.49,5
07:55,27,15,88,0.06,1.97,5
14:50,19,17,32,1.01,0.04,6
19:23,19,17,26,1.0,2.3,7
15:06,20,26,88,0.34,0.38,0
18:48,18,16,40,1.31,0.69,1
18:27,20,16,71,1.2,0.84,2
11:44,20,15,44,1.43,1.39,3
09:14,20,16,69,1.82,2.66,4
13:43,16,16,57,1.66,0.12,5
18:50,20,15,73,0.22,0.55,2
11:37,20,17,49,1.81,2.23,3
13:57,19,17,53,1.43,2.88,4
18:02,16,15,73,1.55,2.76,5
14:16,27,16,41,0.53,2.63,5
18:34,19,16,36,1.12,0.12,6
20:16,18,17,31,0.35,0.64,7
08:52,18,21,44,0.59,2.64,0
18:25,19,17,38,1.68,2.73,1
17:12,18,17,57,1.99,0.91,2
11:09,18,15,40,0.08,2.59,3
19:06,18,16,50,1.81,2.6,4
15:28,16,15,77,0.51,1.46,5
10:48,22,17,90,1.5,2.38,5
17:12,19,16,31,0.66,0.31,6
15:58,18,16,27,0.41,1.0,7
11:05,19,24,89,0.88,2.26,0
18:46,18,16,38,1.01,1.99,1
17:20,18,16,73,1.38,0.28,2
11:05,19,15,42,1.47,0.76,3
07:19,20,15,50,0.2,2.05,4
17:19,16,17,63,1.25,1.49,5
15:38,25,15,52,0.15,2.29,5
09:24,19,16,32,1.73,1.86,6
20:05,20,16,25,0.68,1.06,7
11:25,20,23,42,0.68,2.1,0
17:21,19,17,37,1.71,2.21,1
18:30,19,16,43,1.79,0.35,2
11:08,18,17,51,1.84,1.49,3
15:47,18,15,80,0.23,2.5,4
16:26,17,16,40,0.54,0.43,5
08:57,27,16,40,1.03,1.81,5
20:24,19,16,36,0.65,2.4,6
14:00,19,16,35,0.19,2.45,7
07:27,18,26,67,0.15,1.2,0
17:42,18,17,40,1.02,1.98,1
17:00,18,17,74,1.74,0.74,2
11:10,18,16,70,0.27,0.16,3
21:43,20,15,44,0.34,2.3,4
10:17,16,15,70,1.13,2.84,5
20:11,26,16,70,1.88,1.61,5
09:49,18,15,34,1.18,2.62,6
11:08,27,16,57,1.98,3.0,5
07:30,18,17,39,1.22,0.01,6
20:17,18,17,27,0.94,2.21,7
16:25,18,23,64,0.66,2.54,0
17:59,20,17,40,1.02,1.53,1
17:36,19,15,73,1.76,0.32,2
11:10,18,17,66,1.27,0.11,3
19:18,19,16,45,0.12,2.32,4
14:10,16,15,68,0.56,1.66,5
21:43,28,15,65,1.81,1.2,5
15:16,19,26,47,0.03,0.93,0
18:03,18,15,35,1.17,0.33,1
18:47,18,17,67,1.32,0.25,2
11:28,19,17,85,1.31,2.32,3
15:59,18,16,53,0.38,2.62,4
11:00,15,16,54,1.37,0.51,5
14:43,26,16,50,1.35,1.17,5
12:45,18,16,39,1.3,1.77,6
17:37,20,16,33,0.81,1.41,7
09:14,20,16,34,1.08,0.78,6
14:07,19,17,25,0.76,1.31,7
08:43,20,22,100,0.54,0.09,0
17:38,19,17,33,1.26,0.95,1
17:27,18,15,59,1.54,0.73,2
11:54,18,17,52,0.46,0.01,3
16:31,20,17,57,0.97,2.65,4
13:25,14,15,49,1.89,2.57,5
19:03,26,17,75,0.15,2.51,5
11:22,19,16,37,0.36,2.66,6
14:49,20,16,22,0.33,1.19,7
14:51,19,23,73,0.32,1.25,0
18:55,20,17,33,1.72,0.22,1
17:28,19,15,87,0.71,0.44,2
11:23,18,16,82,1.94,2.62,3
21:38,19,15,60,0.07,2.34,4
07:32,17,15,51,0.04,2.53,5
12:48,29,17,82,1.0,1.45,5
16:24,18,15,38,1.06,1.45,6
20:58,18,15,28,0.17,0.19,7
12:34,18,22,58,0.34,0.83,0
17:03,20,17,34,1.14,2.49,1
18:24,18,17,70,1.35,0.2,2
11:16,19,17,73,0.28,1.3,3
09:56,19,16,71,0.21,2.9,4
11:39,17,15,48,1.15,2.01,5
18:50,25,15,74,1.25,2.95,5
10:08,18,17,34,0.44,2.8,6
16:43,20,17,27,0.46,2.72,7
14:10,19,26,79,0.22,1.58,0
18:53,18,17,31,1.39,2.04,1
17:21,19,17,70,1.11,0.7,2
11:56,19,15,50,1.56,1.65,3
09:48,19,17,53,0.09,2.66,4
13:47,14,16,85,1.34,2.99,5
18:43,27,17,51,0.49,1.81,5
19:43,19,16,30,0.01,2.93,6
15:59,18,15,21,0.16,0.88,7
09:38,19,21,72,0.11,2.92,0
18:36,19,17,30,1.48,1.24,1
17:10,18,15,43,0.12,0.08,2
11:19,18,16,53,1.44,0.1,3
07:00,18,16,67,0.07,2.38,4
15:28,14,16,64,0.06,2.72,5
18:49,27,16,76,1.33,0.22,5
11:03,18,15,35,0.5,0.74,6
17:53,20,15,22,0.01,0.39,7
09:44,19,22,52,0.5,2.29,0
17:12,18,15,39,1.43,0.15,1
17:14,19,15,68,1.01,0.92,2
11:56,20,16,43,1.77,2.78,3
17:08,19,15,49,1.21,2.74,4
12:09,17,17,62,1.51,0.57,5
11:43,23,17,67,0.87,1.97,5
17:52,19,15,30,0.37,0.92,6
17:27,19,15,33,0.73,0.43,7
13:13,20,25,98,0.82,1.71,0
17:00,20,15,40,1.39,0.1,1
17:28,19,17,82,1.93,0.95,2
11:19,18,16,83,0.0,2.71,3
12:37,20,17,66,0.28,2.34,4
14:07,16,16,56,1.84,2.63,5
08:41,29,16,73,1.79,0.68,5
09:45,20,17,36,1.09,2.64,6
11:04,19,21,67,0.9,2.42,0
17:59,20,17,36,1.49,1.3,1
17:25,20,17,84,0.38,0.87,2
11:23,20,17,57,1.02,2.21,3
12:48,19,17,71,0.59,2.8,4
17:09,17,17,70,1.78,2.19,5
09:56,27,16,89,0.25,0.57,5
20:05,18,15,37,1.46,2.73,6
15:31,19,16,20,0.08,0.14,7
12:13,20,22,49,0.6,1.11,0
18:09,19,16,32,1.33,1.82,1
18:02,19,15,84,1.23,0.11,2
11:21,19,15,61,0.57,0.98,3
10:35,19,15,85,1.68,2.49,4
10:58,15,16,60,1.96,0.8,5
09:32,29,16,80,0.27,2.32,5
14:21,18,17,38,0.13,1.56,7
07:16,20,24,84,0.34,0.05,0
17:17,19,16,34,1.33,1.79,1
17:30,20,15,45,1.31,0.46,2
11:29,19,15,55,1.76,1.89,3
10:44,19,16,72,0.46,2.37,4
13:11,16,16,78,1.6,1.36,5
09:45,24,17,90,1.71,1.19,5
19:15,19,15,37,0.24,1.31,6
18:13,19,17,20,0.79,2.19,7
11:32,18,23,72,1.0,2.58,0
18:39,19,16,30,1.42,2.98,1
18:36,18,15,86,1.26,0.48,2
11:00,20,16,57,0.68,2.97,3
20:45,18,16,44,0.93,2.58,4
07:56,15,15,76,1.53,2.07,5
16:27,23,17,68,1.9,2.07,5
13:16,18,17,33,0.35,0.52,6
14:11,18,17,32,0.36,1.37,7
07:33,20,21,89,0.56,0.81,0
18:17,19,16,40,1.52,1.42,1
18:27,18,17,90,0.95,0.8,2
11:10,19,16,54,1.81,0.59,3
21:46,19,15,73,1.17,2.23,4
17:11,17,16,79,1.15,1.62,5
18:32,27,16,54,0.76,1.02,5
10:59,18,15,35,0.77,2.14,6
15:57,20,16,29,0.07,1.02,7
07:05,19,21,43,0.63,1.3,0
18:47,20,15,35,1.18,0.56,1
18:44,18,17,75,1.52,0.93,2
11:01,19,17,84,1.61,2.82,3
14:04,18,16,79,1.73,2.15,4
14:44,15,17,59,1.79,2.88,5
16:18,27,16,88,1.82,1.2,5
17:57,19,17,34,0.65,0.1,6
15:42,23,16,52,1.83,1.41,5
18:47,19,15,34,1.84,0.38,6
19:44,19,17,31,0.87,2.47,7
07:42,18,21,56,0.88,2.22,0
18:57,18,17,35,1.02,0.94,1
18:02,20,15,69,1.35,0.41,2
11:14,19,15,89,1.8,1.96,3
18:49,18,17,90,0.0,2.53,4
14:16,15,17,77,0.3,2.7,5
09:48,26,15,41,0.28,0.64,5
16:54,18,17,34,0.77,0.02,6
19:10,19,17,27,0.41,1.73,7
16:29,20,25,77,0.38,2.04,0
17:36,20,16,37,1.03,1.3,1
17:48,18,16,48,1.76,0.78,2
11:00,19,15,81,0.41,1.9,3
21:15,20,17,45,0.17,2.76,4
13:27,17,15,50,0.05,0.76,5
16:53,27,17,52,0.76,2.56,5
20:25,19,15,32,1.02,2.4,6
14:08,18,15,21,0.9,0.54,7
07:46,18,23,52,0.27,1.33,0
18:13,20,16,38,1.88,2.08,1
17:58,20,15,81,0.55,0.35,2
11:58,19,15,72,1.69,0.24,3
17:25,18,16,48,0.4,2.14,4
18:59,17,17,87,2.0,1.01,5
07:46,29,17,70,1.84,1.6,5
07:45,18,16,36,1.35,0.51,6
19:18,18,15,31,0.65,2.13,7
10:43,19,25,56,0.11,0.44,0
08:44,18,21,76,0.69,0.75,0
18:21,20,15,37,1.82,1.26,1
18:44,18,15,42,0.86,0.37,2
11:59,20,16,86,1.61,0.29,3
15:13,20,16,54,0.46,2.12,4
20:31,17,17,68,0.84,1.74,5
16:52,21,15,86,1.04,2.14,5
21:55,20,15,30,1.12,0.91,6
17:45,18,15,27,0.04,1.58,7
16:12,20,15,38,0.34,2.87,6
14:42,19,15,36,0.83,2.9,7
07:07,18,26,96,0.24,1.09,0
18:20,19,15,36,1.47,0.95,1
17:29,18,15,76,0.48,0.07,2
11:28,18,16,46,1.38,1.49,3
21:36,19,15,46,1.23,2.03,4
13:24,15,15,87,1.65,2.57,5
18:00,19,17,22,0.82,0.2,7
16:11,20,21,73,0.38,0.95,0
17:19,20,15,37,1.64,1.74,1
18:42,19,16,83,0.9,0.43,2
11:43,20,15,79,1.87,0.69,3
09:11,20,17,89,0.58,2.51,4
16:12,15,16,47,1.01,2.9,5
10:27,29,16,72,1.9,2.02,5
13:58,19,15,36,0.19,1.98,6
14:18,19,16,37,0.59,1.38,7
11:53,20,22,65,0.65,0.0,0
18:35,18,15,36,1.53,1.89,1
17:02,20,15,42,1.44,0.22,2
11:43,20,15,83,1.56,1.65,3
10:41,20,17,86,1.39,2.25,4
17:49,17,17,90,0.51,1.03,5
12:55,25,15,45,1.52,0.5,5
20:20,20,17,30,0.88,1.37,6
17:37,18,17,30,0.85,0.93,7
18:09,20,15,39,1.43,1.29,1
10:52,18,22,89,0.82,2.31,0
17:25,18,16,34,1.39,1.16,1
17:22,18,17,82,1.17,0.39,2
18:35,19,16,51,1.64,0.28,2
11:19,18,16,87,1.97,1.65,3
21:49,18,15,78,1.64,2.31,4
18:50,14,17,55,0.67,2.63,5
20:47,24,15,40,1.21,2.1,5
15:05,20,17,33,0.28,0.95,6
18:13,18,15,39,0.99,1.39,7
07:23,20,21,53,0.59,0.26,0
17:27,20,17,31,1.78,2.71,1
17:36,18,17,60,0.93,0.56,2
11:18,19,16,61,1.32,2.14,3
11:57,20,15,44,1.3,2.25,4
17:23,15,15,46,1.43,2.99,5
21:50,22,15,75,1.47,2.25,5
21:07,20,17,32,1.63,0.89,6
14:25,18,15,29,0.64,2.41,7
07:01,20,25,42,0.38,1.23,0
17:41,18,15,39,1.42,2.83,1
17:06,18,16,49,0.26,0.74,2
11:34,19,15,61,1.17,1.43,3
15:40,18,16,81,1.59,2.87,4
07:56,16,15,83,0.99,2.82,5
18:40,21,15,88,1.6,0.64,5
11:28,20,17,31,1.55,2.23,6
16:22,19,15,32,1.0,1.49,7
14:36,18,22,96,0.91,1.15,0
18:56,18,17,37,1.06,0.38,1
17:20,19,15,82,0.39,0.41,2
11:21,18,17,81,1.92,2.37,3
18:17,20,17,76,1.52,2.78,4
14:31,17,17,87,1.32,1.95,5
15:08,24,17,58,1.4,0.67,5
13:52,20,15,34,1.44,1.45,6
20:17,18,15,21,0.39,2.34,7
13:26,18,26,90,0.4,1.43,0
17:27,19,16,31,1.49,0.1,1
18:29,20,15,87,0.91,0.33,2
11:22,20,16,70,0.73,2.02,3
11:31,19,17,45,1.56,2.85,4
21:11,17,17,77,1.47,2.25,5
18:37,24,17,78,1.68,0.9,5
08:17,18,17,31,0.47,0.19,6
19:52,20,16,30,0.86,1.1,7
11:15,18,15,72,1.17,2.44,3
20:13,18,16,79,0.13,2.17,4
09:30,14,15,42,1.45,0.08,5
10:33,29,15,87,0.06,2.04,5
11:09,19,17,35,0.42,1.66,6
20:30,18,15,26,0.52,0.04,7
08:46,20,26,52,0.19,2.25,0
18:11,18,17,37,1.61,0.33,1
18:06,18,17,58,1.05,0.84,2
11:17,20,17,73,1.43,1.03,3
17:43,20,17,71,0.72,2.64,4
14:17,17,17,63,1.25,2.82,5
21:37,24,15,89,1.46,2.82,5
14:29,20,15,32,1.94,0.1,6
16:27,18,17,21,0.98,1.19,7
14:47,20,15,33,1.54,1.46,6
16:06,18,15,28,0.22,2.41,7
11:59,20,26,58,0.09,1.87,0
18:13,19,16,32,1.38,2.35,1
09:45,20,24,93,0.57,2.38,0
17:24,20,15,31,1.03,0.31,1
17:45,20,15,62,0.99,0.77,2
11:19,20,15,55,0.39,2.66,3
13:05,18,15,64,0.06,2.63,4
10:42,15,17,80,0.36,0.93,5
16:57,24,17,40,1.07,2.47,5
11:07,18,17,36,1.82,2.55,6
21:39,19,16,39,0.85,0.94,7
10:08,20,23,52,0.26,0.74,0
18:41,20,17,39,1.02,0.93,1
17:03,19,15,69,0.38,0.63,2
11:02,20,17,49,1.06,2.92,3
09:00,20,16,85,0.49,2.41,4
15:30,15,15,90,0.14,0.6,5
14:39,26,17,72,1.61,0.99,5
20:03,20,17,37,1.49,0.91,6
20:47,19,15,32,0.17,2.48,7
16:07,18,21,72,0.49,1.01,0
17:43,20,17,38,1.49,0.33,1
17:47,20,17,61,0.19,0.37,2
11:14,20,16,43,1.41,2.6,3
09:38,20,15,88,0.49,2.99,4
18:18,18,16,83,1.65,0.26,2
11:44,20,16,88,1.79,2.09,3
15:27,20,16,43,0.73,2.96,4
07:27,16,17,62,1.46,1.45,5
16:25,26,17,86,1.04,0.27,5
09:33,18,16,36,1.32,1.41,6
17:00,18,16,21,0.31,0.63,7
13:08,20,23,88,0.4,2.4,0
17:33,18,17,30,1.37,2.79,1
17:52,18,16,49,0.6,0.3,2
11:05,19,16,73,0.06,0.65,3
16:57,20,16,62,1.94,2.29,4
12:16,16,15,68,0.23,0.99,5
13:36,27,15,59,0.93,0.12,5
18:24,19,15,31,1.52,2.35,6
21:58,19,16,32,0.14,1.09,7
13:37,18,21,88,0.13,2.71,0
18:22,20,16,40,1.26,1.51,1
18:56,20,15,56,1.33,0.95,2
11:38,19,16,42,0.11,2.05,3
19:19,20,17,47,1.46,2.96,4
19:09,14,16,82,0.26,0.12,5
13:43,24,17,46,1.62,0.63,5
15:54,20,16,34,1.72,0.65,6
21:45,19,17,35,0.22,2.71,7
15:18,19,21,51,0.34,2.68,0
18:13,20,16,39,1.81,1.58,1
18:31,19,17,87,1.91,0.01,2
11:51,19,15,87,1.37,0.78,3
09:03,15,16,57,0.27,0.64,5
12:41,27,17,63,0.94,0.5,5
19:29,19,17,42,1.22,2.97,4
19:14,19,16,34,1.67,0.56,6
21:30,18,15,32,0.3,2.28,7
09:32,20,21,72,1.0,2.03,0
17:50,19,16,40,1.42,1.46,1
18:12,19,16,86,0.38,0.35,2
11:40,20,16,40,1.16,0.7,3
20:21,20,16,79,1.13,2.8,4
14:50,14,17,55,0.95,0.92,5
12:33,25,15,75,1.56,0.91,5
17:19,18,15,38,1.34,1.81,6
15:25,20,16,34,0.09,0.14,7
14:53,15,17,63,1.19,1.18,5
08:59,22,15,50,1.47,0.39,5
14:17,18,17,34,0.92,1.6,6
14:07,19,15,21,0.29,1.03,7
10:02,20,25,54,0.55,0.41,0
17:16,19,17,37,1.84,0.46,1
17:28,18,15,55,0.84,0.58,2
11:11,19,16,70,0.62,1.66,3
17:04,20,16,79,0.24,2.88,4
12:29,16,15,72,1.4,0.85,5
18:29,26,17,47,0.59,2.06,5
11:25,20,16,39,1.08,2.71,6
14:20,18,15,27,0.8,2.2,7
10:52,18,25,57,0.04,1.93,0
18:55,20,16,36,1.95,2.35,1
17:06,18,15,70,0.7,0.46,2
11:27,19,15,44,1.34,0.8,3
13:43,18,16,62,0.31,2.99,4
19:06,15,16,75,0.9,2.87,5
10:34,23,15,63,1.14,2.11,5
17:29,19,15,31,0.61,1.78,6
16:14,18,17,24,0.3,2.38,7
08:21,20,21,76,0.85,1.69,0
17:12,20,15,40,1.08,2.29,1
17:12,19,15,85,0.66,0.75,2
11:44,18,17,54,1.57,2.31,3
21:35,20,15,47,0.89,2.7,4
12:29,16,15,82,0.57,0.23,5
12:19,23,15,47,1.37,2.47,5
10:30,19,22,50,0.14,1.51,0
17:22,20,15,35,1.6,0.52,1
18:17,18,16,86,0.48,0.0,2
11:58,18,17,77,0.98,2.33,3
21:01,19,15,67,0.24,2.47,4
19:08,17,17,81,0.43,1.7,5
14:26,22,17,40,0.4,0.75,5
17:10,18,15,39,0.36,0.98,6
10:05,16,15,71,1.02,2.31,5
17:22,23,15,55,0.21,1.7,5
11:46,20,17,34,0.8,0.11,6
19:09,18,16,29,0.57,1.28,7
14:04,18,24,42,0.01,1.43,0
17:37,20,15,39,1.02,0.13,1
17:49,20,15,78,0.11,0.79,2
11:09,18,17,57,0.59,1.77,3
07:34,19,15,72,0.16,2.26,4
14:04,15,15,89,1.57,0.86,5
17:39,25,16,44,0.63,2.31,5
09:19,19,15,36,0.78,1.34,6
15:25,18,17,35,0.57,0.58,7
13:17,19,25,100,0.27,2.51,0
17:50,19,16,34,1.72,2.42,1
17:16,20,16,64,0.16,0.64,2
11:17,19,15,69,0.45,0.97,3
21:29,19,17,67,1.02,2.61,4
10:22,17,15,65,1.19,1.78,5
17:41,27,15,89,0.41,1.11,5
19:44,18,17,36,1.69,0.17,6
18:33,20,16,27,0.43,0.41,7
15:37,18,26,76,0.53,2.47,0
17:27,18,15,37,1.85,2.93,1
18:22,18,15,86,1.81,0.6,2
11:47,18,15,80,0.97,2.48,3
13:51,19,15,86,0.78,2.83,4
09:38,15,15,41,0.33,2.11,5
12:20,18,22,48,0.29,0.24,0
17:37,19,17,33,1.88,2.15,1
17:38,19,17,68,1.24,0.51,2
11:37,18,15,72,1.93,1.48,3
12:25,18,16,40,0.64,2.79,4
12:29,15,16,67,1.1,2.62,5
18:04,18,17,32,0.92,0.32,7
15:38,19,21,73,0.61,2.05,0
17:42,18,16,30,1.95,1.29,1
18:01,19,15,71,1.34,0.92,2
11:20,19,17,90,1.59,1.75,3
07:21,19,16,67,1.46,2.08,4
07:38,28,17,55,1.87,1.35,5
08:50,20,16,37,0.53,1.04,6
19:20,20,15,27,0.1,1.4,7
08:36,19,26,92,0.9,0.39,0
17:06,18,15,30,1.47,1.59,1
17:25,20,16,55,1.84,0.46,2
11:13,19,16,76,1.2,1.17,3
10:24,18,15,69,1.26,2.66,4
10:21,16,15,66,1.19,1.62,5
20:25,24,15,76,1.04,1.87,5
21:25,20,15,32,0.34,0.99,6
21:34,20,15,32,0.2,1.32,7
15:23,20,25,62,0.04,2.13,0
17:15,18,15,34,1.11,1.19,1
17:52,20,17,74,1.19,0.8,2
11:18,19,16,54,1.07,2.35,3
16:36,20,15,53,0.5,2.73,4
17:30,14,16,48,0.91,2.31,5
11:21,20,15,43,0.75,0.94,3
10:39,20,17,76,1.53,2.03,4
10:13,14,17,60,1.41,2.27,5
16:38,25,15,85,1.41,1.58,5
20:52,18,15,34,0.99,2.5,6
14:07,20,16,20,1.0,0.95,7
08:26,19,23,81,0.52,1.71,0
18:25,19,17,39,1.23,1.39,1
17:27,19,16,79,1.21,0.49,2
11:13,18,16,72,0.36,1.29,3
17:34,20,17,60,1.83,2.4,4
10:44,17,16,55,1.51,1.27,5
17:58,26,15,74,2.0,1.28,5
13:34,20,15,36,1.25,0.27,6
20:46,19,16,34,0.08,1.08,7
08:29,19,21,99,0.34,2.67,0
17:26,20,15,34,1.43,0.74,1
17:12,19,15,67,0.53,0.13,2
11:55,18,17,89,0.94,0.08,3
11:36,18,16,36,1.41,0.87,6
16:32,20,17,36,0.63,0.21,7
12:38,19,23,62,0.86,1.48,0
18:29,20,16,38,1.85,2.94,1
17:52,19,15,44,0.92,0.06,2
11:48,20,15,43,0.8,0.72,3
16:53,20,15,67,1.19,2.1,4
20:38,16,15,48,1.4,1.15,5
15:52,24,16,66,0.76,0.02,5
14:12,19,15,39,1.19,1.76,6
14:24,19,15,26,0.41,2.55,7
15:46,19,26,66,0.29,2.08,0
18:07,18,17,33,1.12,1.48,1
17:08,19,15,53,1.67,0.03,2
11:20,18,15,50,1.2,2.75,3
08:22,19,17,66,1.13,2.19,4
09:17,15,16,61,1.05,2.53,5
10:17,22,16,63,0.36,0.09,5
10:53,21,16,88,0.66,1.78,5
13:24,19,17,35,0.33,3.0,6
21:38,19,15,24,0.49,0.88,7
20:15,20,17,39,1.58,1.44,6
18:05,18,17,37,0.31,2.97,7
11:03,20,26,71,0.18,1.45,0
18:06,19,16,33,1.06,2.17,1
18:14,19,17,87,1.17,0.79,2
17:24,28,16,90,1.36,1.8,5
14:17,20,16,30,1.55,1.43,6
21:09,20,17,32,0.91,2.05,7
10:19,16,15,44,0.36,0.73,5
07:04,26,15,90,0.59,1.71,5
17:57,20,16,38,1.44,2.45,1
18:12,19,16,51,1.7,0.9,2
11:37,18,15,42,0.38,0.77,3
17:40,19,15,40,1.67,2.03,4
07:05,15,17,75,0.94,0.58,5
12:33,28,15,83,1.91,2.58,5
20:03,18,17,30,1.53,1.48,6
16:15,19,16,34,0.43,1.84,7
12:50,19,23,55,0.82,1.59,0
17:07,18,17,40,1.67,0.49,1
17:04,19,15,87,1.73,0.88,2
20:14,16,17,88,0.56,1.34,5
21:59,29,17,52,0.51,0.23,5
15:49,20,15,35,0.09,2.75,6
19:52,20,17,36,0.88,2.21,7
07:34,19,21,45,0.11,1.12,0
21:19,18,16,41,0.1,2.63,4
12:03,18,25,43,0.23,2.06,0
17:11,18,17,36,1.23,0.27,1
18:40,19,15,46,0.58,0.5,2
11:02,20,17,47,0.78,0.67,3
15:50,18,16,65,0.53,2.85,4
12:07,14,15,61,1.43,1.8,5
17:14,29,17,80,0.29,2.45,5
21:06,19,15,35,1.02,0.5,6
18:11,18,16,25,0.35,1.18,7
08:50,18,25,85,0.32,1.41,0
18:32,20,17,32,1.4,1.05,1
18:47,18,17,82,0.04,0.2,2
11:13,18,17,67,0.91,0.67,3
17:04,19,17,58,1.24,2.54,4
13:53,20,16,49,1.31,2.82,4
21:00,23,16,80,0.16,2.99,5
07:44,19,16,38,1.43,0.39,6
15:41,20,17,30,0.96,1.48,7
13:55,20,21,99,0.93,0.34,0
18:08,20,15,31,1.95,2.92,1
17:03,20,16,55,1.43,0.76,2
11:19,19,16,64,1.39,2.11,3
13:48,18,17,79,1.63,2.17,4
08:53,16,17,87,1.08,1.82,5
11:04,27,16,61,1.12,2.2,5
18:53,20,15,38,0.94,2.34,6
15:41,18,15,28,0.61,0.5,7
12:19,20,21,40,0.73,2.09,0
17:40,20,16,33,1.39,0.52,1
17:00,20,15,53,1.24,0.92,2
11:10,19,15,61,0.89,2.32,3
12:56,27,17,69,1.66,2.98,5
12:43,19,17,37,1.85,0.35,6
15:03,20,16,27,0.79,0.4,7
09:23,19,23,91,0.62,0.84,0
18:17,19,16,35,1.86,1.71,1
07:42,17,16,77,0.83,1.53,5
11:23,20,15,51,0.86,0.61,3
17:46,19,17,47,0.96,0.87,2
11:27,18,17,73,0.29,1.41,3
13:20,18,17,69,1.97,2.53,4
17:09,15,15,68,1.5,2.63,5
08:14,23,17,76,1.0,2.27,5
09:22,20,15,32,0.93,2.67,6
17:25,19,16,32,0.81,0.73,7
15:28,19,24,72,0.92,1.67,0
18:53,18,16,36,1.67,2.24,1
18:21,18,16,68,1.91,0.72,2
11:20,18,16,42,0.97,2.99,3
14:11,20,17,47,0.63,2.73,4
09:21,17,15,90,1.11,2.07,5
13:55,25,15,89,1.85,1.66,5
09:53,19,15,38,0.36,0.32,6
19:37,18,15,26,0.4,0.05,7
10:44,20,26,96,0.82,2.2,0
19:01,19,16,80,0.49,2.53,4
07:10,16,15,60,0.76,1.14,5
18:16,19,17,30,1.52,2.17,1
17:47,18,16,41,1.03,0.4,2
11:03,18,16,89,1.53,0.61,3
12:54,20,15,49,1.75,2.26,4
09:43,16,16,57,1.73,1.63,5
07:23,29,15,81,1.88,1.53,5
12:17,19,16,31,1.58,0.92,6
19:58,18,17,38,0.58,2.38,7
12:39,18,26,55,0.96,2.22,0
17:48,20,16,38,1.12,1.24,1
17:04,18,17,79,0.33,0.85,2
11:51,19,17,76,1.4,2.69,3
21:34,19,15,72,0.01,2.21,4
18:34,14,15,59,1.82,1.12,5
07:54,25,15,78,1.75,2.06,5
13:14,20,16,34,0.9,0.96,6
13:23,17,16,61,0.61,2.61,5
12:36,23,16,74,0.61,1.22,5
16:21,19,17,39,1.62,1.84,6
20:34,18,15,33,0.73,1.13,7
08:18,20,24,87,0.4,1.89,0
18:06,20,16,36,1.86,1.18,1
17:02,18,16,56,1.74,0.62,2
11:35,19,17,68,0.99,2.12,3
17:22,20,16,48,1.97,2.03,4
15:43,16,17,48,0.54,0.43,5
16:56,28,15,87,1.04,1.93,5
09:16,19,15,33,0.08,0.38,6
20:29,20,17,27,0.02,2.14,7
08:56,19,24,94,0.15,0.85,0
17:02,19,16,38,1.41,2.56,1
17:50,20,16,74,0.66,0.27,2
14:43,19,16,20,0.24,1.97,7
12:58,20,21,78,0.82,0.22,0
17:13,19,15,34,1.55,2.05,1
18:10,19,15,41,0.61,0.98,2
11:22,18,15,64,1.32,2.0,3
21:32,19,15,68,0.43,2.31,4
16:19,17,17,75,0.43,1.88,5
14:08,29,17,40,1.36,2.84,5
19:24,18,16,39,0.49,1.11,6
17:00,18,17,21,0.32,2.04,7
08:11,18,25,57,0.52,0.59,0
18:17,19,16,32,1.47,1.64,1
18:10,18,16,54,0.94,0.79,2
11:48,20,17,72,1.18,0.51,3
20:37,18,15,52,0.65,2.6,4
18:02,17,17,85,1.95,0.58,5
19:12,28,17,90,1.64,1.59,5
11:18,19,17,36,1.39,1.52,6
17:33,19,15,27,0.16,2.14,7
13:10,20,23,79,0.77,0.73,0
17:36,19,16,33,1.63,2.4,1
17:40,20,17,78,1.35,0.66,2
11:53,18,16,79,1.24,0.59,3
12:45,20,16,45,1.18,2.18,4
11:25,18,15,54,0.39,1.93,3
07:12,18,15,60,1.38,2.19,4
17:44,17,15,58,1.57,1.11,5
10:44,25,16,56,0.93,1.28,5
13:25,19,16,38,0.9,0.44,6
